Name,Company,State,City,Salary,Location,Url
IWGIA is looking for a Programme Manager, International Land Coalition (ILC)  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2730&ao=4120&s=58&guid=00000165675219759c6f115bb7bcdfb8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c2c9d57f&cb=1535036758562&jobListingId=2898352430
Customer Support & Communication, Driversnote ApS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2801&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_708f8cc9&cb=1535036759803&jobListingId=2807455844
Auto Cleaner, Cloudify ApS  ,Denmark,Lyngby,,Lyngby,https://www.glassdoor.com/partner/jobListing.htm?pos=2802&ao=46442&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2e7526b5&cb=1535036759804&jobListingId=2866548087
Content Creator, SYBO ApS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2803&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9976b87e&cb=1535036759805&jobListingId=2761608918
Support Engineer, MICROSOFT DANMARK APS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2804&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4afe32eb&cb=1535036759806&jobListingId=2799777209
React Native developerInternship, Plant Jammer ApS  ,Denmark,Copenhagen,,Copenhagen,https://www.glassdoor.com/partner/jobListing.htm?pos=2805&ao=4120&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ea029301&cb=1535036759807&jobListingId=2699462693
Product Owner for TrackMan Indoor Golf Solutions, TRACKMAN A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2806&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5fef308e&cb=1535036759808&jobListingId=2807455636
Data Scientist Consultant, EXO ARNVIND  Hot,Denmark,Copenhagen,,Copenhagen,https://www.glassdoor.com/partner/jobListing.htm?pos=2807&ao=46442&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_79f36fac&cb=1535036759809&jobListingId=2866688418
Node.js/JavaScript Developer, ACTIMO ApS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2808&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ec04350e&cb=1535036759810&jobListingId=2767175107
Digital Student Recruitment Hackathon: 14 15 September, Maersk Digital  Hot,Denmark,Copenhagen,,Copenhagen,https://www.glassdoor.com/partner/jobListing.htm?pos=2809&ao=46442&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c3bba6de&cb=1535036759811&jobListingId=2866589999
Accounting specialist for a new subsidiary of Ageras A/S – Ready to disrupt the market, SOCIALEER GROUP IVS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2810&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8af17081&cb=1535036759811&jobListingId=2807455511
Android developer, adaptagency.com  Hot,Denmark,Copenhagen,,Copenhagen,https://www.glassdoor.com/partner/jobListing.htm?pos=2811&ao=215203&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f94ac0c8&cb=1535036759812&jobListingId=2820138777
PhD scholarship in Quantum Sensing, Danmarks Tekniske Universitet  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2812&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4fb57211&cb=1535036759813&jobListingId=2806905607
Marketing Specialist - Italy, SITEIMPROVE A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2813&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3b0fed12&cb=1535036759814&jobListingId=2761607816
UX Lead for our R&D Department, Universal Robots  ,Denmark,Odense,,Odense,https://www.glassdoor.com/partner/jobListing.htm?pos=2814&ao=4120&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bb244972&cb=1535036759815&jobListingId=2880328713
Product Owner for Healthcare, SYSTEMATIC A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2815&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cf27a986&cb=1535036759816&jobListingId=2796763406
Thermal Design Engineer, Siemens Gamesa Renewable Energy A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2816&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f3195fe7&cb=1535036759817&jobListingId=2687064575
Campaign Marketing Manager, TRACKMAN A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2817&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2fbadcdd&cb=1535036759817&jobListingId=2799765167
Accounting Specialist for new subsidiary of Ageras - Ready to disrupt the market, AGERAS A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2818&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bb831d4b&cb=1535036759818&jobListingId=2799765131
"Account Executive, Denmark", Ardoq  ,Denmark,Copenhagen,,Copenhagen,https://www.glassdoor.com/partner/jobListing.htm?pos=2819&ao=215203&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2cedcd85&cb=1535036759819&jobListingId=2873683914
Senior Engineer, HALDOR TOPSØE A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2820&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7852d11b&cb=1535036759820&jobListingId=2821505322
Java developer specialising in Defence clients, SYSTEMATIC A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2821&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6a19cd69&cb=1535036759821&jobListingId=2776379150
DevOps Engineer, Hufsy ApS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2822&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7adfe619&cb=1535036759822&jobListingId=2799764758
Sales Development Representative UKI, Falcon.io ApS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2823&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8748f353&cb=1535036759823&jobListingId=2799765215
Automation QA Engineer, SITECORE CORPORATION A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2824&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_de6b4c14&cb=1535036759824&jobListingId=2776379091
Postdoc in Wind Turbine Drivetrain Bearing Design, DTU-RISØ  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2825&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_748d0cc6&cb=1535036759825&jobListingId=2806905579
Partner Technology Strategist, MICROSOFT DANMARK APS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2826&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d212a029&cb=1535036759826&jobListingId=2799764876
CMMS Senior Specialist, Siemens Gamesa Renewable Energy A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2827&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_10c881b4&cb=1535036759827&jobListingId=2806905582
Technical Project Manager - Grid Compliance, Siemens Gamesa Renewable Energy A/S  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2828&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ba509f4f&cb=1535036759828&jobListingId=2687064552
Norsk / Dansk IT-Supporter, Ecofleet Danmark ApS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2829&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4a837b9b&cb=1535036759828&jobListingId=2814241048
Svensk / Dansk IT supporter, Ecofleet Danmark ApS  ,Denmark,Denmark,,Denmark,https://www.glassdoor.com/partner/jobListing.htm?pos=2830&ao=124245&s=58&guid=0000016567521e8ba949c951ec42ddd1&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_50196bd2&cb=1535036759829&jobListingId=2814240183
Name,Company,State,City,Salary,Location,Url
Technical Designer, Unispace  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=329566&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_6a0c4236&cb=1535036508166&jobListingId=2582312204
Software Engineer, Cisco Systems  We're Hiring,Switzerland,Ecublens,,Ecublens,https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=354908&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_398afbf5&cb=1535036508168&jobListingId=2640583383
Software Development Engineer I, Expedia  We're Hiring,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=303301&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eeadd9b4&cb=1535036508169&jobListingId=2854918522
"Technician, Product Development", Power Integrations  ,Switzerland,Biel,,Biel,https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=285425&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_63e60b74&cb=1535036508169&jobListingId=2846236729
Data Scientist II - Machine Learning, Expedia  We're Hiring,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=303301&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7c1e9a28&cb=1535036508170&jobListingId=2854918586
System Software Engineer, NVIDIA  We're Hiring,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=284597&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d8a61b1a&cb=1535036508171&jobListingId=2599397432
Software Engineer, XY Group  ,Switzerland,Chiasso,,Chiasso,https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=138360&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fa6e2942&cb=1535036508172&jobListingId=2873770448
Software Developer, Source Technology  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=70759&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_156e6bb4&cb=1535036508173&jobListingId=2902593096
Software Engineer, Swisslinx  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=138360&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d6805163&cb=1535036508174&jobListingId=2907286589
Application Architect / Software Developer, Amazon  We're Hiring,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=295207&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f0905754&cb=1535036508175&jobListingId=2883000763
EVP of Software Engineering and Operations ($800K/yr) - Exclusive Hiring Event, Crossover for Work  New,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=370675&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b23132bf&cb=1535036508175&jobListingId=2828785499
Software Engineer, Google  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=191997&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1a592f29&cb=1535036508176&jobListingId=2723096093
Scientific Software Developer - Lab Instruments Integration, Roche  We're Hiring,Switzerland,Basel,,Basel,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=301852&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_676096d3&cb=1535036508177&jobListingId=2673528414
Software Engineer, Appway  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=319052&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_af7daf4c&cb=1535036508178&jobListingId=2864645126
"Software Engineer, Automation", Facebook  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=282723&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c71c346f&cb=1535036508179&jobListingId=2670144229
Software Developer 2, Oracle  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=354498&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_98faafcf&cb=1535036508180&jobListingId=2866799595
Software Developer 3, Oracle  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=354498&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f1c36fd5&cb=1535036508181&jobListingId=2792494959
Technology Senior C++/Java Software Engineer, UBS  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=336265&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ff387696&cb=1535036508182&jobListingId=2858219148
Senior Vice President of Software Engineering & Operations ($400K/yr) - Exclusive Hiring Event, Crossover for Work  ,Switzerland,Basel,,Basel,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=370657&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_39763358&cb=1535036508183&jobListingId=2828785779
IT Software Engineer, UBS  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=336265&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ffbee4a3&cb=1535036508184&jobListingId=2813774900
Backend Software Engineer, Luxoft  New,Switzerland,Zug,,Zug,https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=312636&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0c084c6e&cb=1535036508185&jobListingId=2855655102
Senior Software Engineer IMI, UBS  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=336265&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1b34dcf9&cb=1535036508186&jobListingId=2851409180
"Software Engineer, Mixed Reality", Facebook  Hot,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=282723&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_30b50d7f&cb=1535036508187&jobListingId=2702595242
Software Engineer Big Data Platform & Analytics, Credit Suisse  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=273333&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f7608984&cb=1535036508188&jobListingId=2757049078
"Software Sales Account Executive, Dell Boomi", Dell  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=325157&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_da18e338&cb=1535036508189&jobListingId=2857278442
"Software Developer – Virtual Reality, Game Engines, High-end 3D Graphics", Esri  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=177702&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_704ead64&cb=1535036508235&jobListingId=2682405528
Senior Software Engineer IPI, UBS  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=336265&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_723ab78e&cb=1535036508237&jobListingId=2857992757
Java/JavaScript Software Engineer, Luxoft  New,Switzerland,Zug,,Zug,https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=312636&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ad2823f2&cb=1535036508239&jobListingId=2855650127
Software Developer - 3D Visualization, Esri  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=177702&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9eaed190&cb=1535036508240&jobListingId=2906664227
Software Engineer,  ,Switzerland,St. Gall,,St. Gall,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=112088&s=58&guid=00000165674e47859ee5ae1c17c7dbe7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ff0ac2c0&cb=1535036508241&jobListingId=2885603421
Technical Designer, Unispace  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=329566&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_9730d8de&cb=1535036508962&jobListingId=2582312204
Software Engineer, Cisco Systems  Award Winner,Switzerland,Ecublens,,Ecublens,https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=354908&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c4b6611d&cb=1535036508964&jobListingId=2640583383
Software Development Engineer I, Expedia  Award Winner,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=303301&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1391435c&cb=1535036508965&jobListingId=2854918522
"Technician, Product Development", Power Integrations  ,Switzerland,Biel,,Biel,https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=285425&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9eda919c&cb=1535036508966&jobListingId=2846236729
Data Scientist II - Machine Learning, Expedia  Award Winner,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=303301&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_812200c0&cb=1535036508967&jobListingId=2854918586
System Software Engineer, NVIDIA  Award Winner,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=284597&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_259a81f2&cb=1535036508968&jobListingId=2599397432
Software Engineer, XY Group  ,Switzerland,Chiasso,,Chiasso,https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=138360&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0752b3aa&cb=1535036508968&jobListingId=2873770448
Software Developer, Source Technology  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=70759&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e852f15c&cb=1535036508970&jobListingId=2902593096
Software Engineer, Swisslinx  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=138360&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2bbccb8b&cb=1535036508975&jobListingId=2907286589
Application Architect / Software Developer, Amazon  Award Winner,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=295207&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0daccdbc&cb=1535036508976&jobListingId=2883000763
EVP of Software Engineering and Operations ($800K/yr) - Exclusive Hiring Event, Crossover for Work  New,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=370675&s=58&guid=00000165674e4a92b8eb79b97373f223&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4f0da857&cb=1535036508976&jobListingId=2828785499
